key,stance,wave,canvas
8f96fa223f234180,I really like processed meats,2,True
25c3702e02bdfd45,I balance meat intake for health,2,True
25c3702e02bdfd45,I am concerned about meat healthiness,2,True
25c3702e02bdfd45,I am concerned about sustainability of meat,2,True
25c3702e02bdfd45,Family traditions involve eating meat,2,True
25c3702e02bdfd45,I enjoy eating meat,2,True
25c3702e02bdfd45,I want to regulate my weight,2,True
25c3702e02bdfd45,Vegan family member influences some meals,2,False
25c3702e02bdfd45,Discussions with family prompt eating less meat,2,False
b06ebcb759ca3ce4,I follow a ketogenic diet,2,True
b06ebcb759ca3ce4,I experienced health benefits from eating meat,2,True
b06ebcb759ca3ce4,I was pre-diabetic before changing my diet,2,True
b06ebcb759ca3ce4,I lost over 100 pounds eating this way,2,True
b06ebcb759ca3ce4,I restrict my diet to mostly meat,2,True
b06ebcb759ca3ce4,I avoid foods that cause allergies,2,True
b06ebcb759ca3ce4,I run out of the right foods sometimes,2,True
b06ebcb759ca3ce4,I eat 'cheat meals' when unprepared,2,True
b06ebcb759ca3ce4,I plan elimination and reintegration diets,2,True
99229f1b414f5809,I eat whatever I am craving,2,True
99229f1b414f5809,Taste motivates me to eat meat,2,True
99229f1b414f5809,Convenience motivates me to eat meat,2,False
99229f1b414f5809,I cook meat for family preferences,2,True
99229f1b414f5809,My family eats more meat than I do,2,True
99229f1b414f5809,I choose leaner meat options,2,True
99229f1b414f5809,I avoid fatty meats,2,True
bb43950de402cf68,I eat meat four to five days weekly,2,True
bb43950de402cf68,I enjoy the taste of meat,2,True
bb43950de402cf68,I like to try new meats,2,True
bb43950de402cf68,Chicken is familiar in my meals,2,True
bb43950de402cf68,Chicken is easy to cook,2,True
bb43950de402cf68,Family usually eats chicken together,2,True
bb43950de402cf68,Limited fish options available,2,True
5152ad6df864fdab,I eat meat multiple times a day,2,True
5152ad6df864fdab,Meat is satisfying and filling,2,True
5152ad6df864fdab,Meat has high protein and low carb,2,True
5152ad6df864fdab,I want to keep muscle strong,2,True
5152ad6df864fdab,I want to be healthy,2,True
5152ad6df864fdab,Cost of meat is expensive,2,True
5152ad6df864fdab,Meat can cause constipation,2,True
5152ad6df864fdab,I avoid too much processed meat,2,True
5152ad6df864fdab,Some family members avoid pork,2,True
5e00cb1279c86d31,I eat meat four or five times weekly,2,True
5e00cb1279c86d31,I enjoy the taste of meat,2,True
5e00cb1279c86d31,Eating meat is easier than vegetarian meals,2,True
5e00cb1279c86d31,Most social contacts eat meat,2,True
5e00cb1279c86d31,My sister is vegetarian,2,True
5e00cb1279c86d31,I am an animal lover,2,True
5e00cb1279c86d31,I believe humans should eat less meat,2,True
5e00cb1279c86d31,I tried a meat-free diet before,2,True
b3f7e055bf4647c4,I eat meat most meals,2,True
b3f7e055bf4647c4,I try to find meat on sale,2,True
b3f7e055bf4647c4,I like meat,2,True
b3f7e055bf4647c4,I grew up eating meat,2,True
b3f7e055bf4647c4,My family likes meat,2,True
b3f7e055bf4647c4,Most close contacts eat meat,2,True
b3f7e055bf4647c4,I have considered eating less meat to save money,2,True
ca1edc15c837e28e,I stopped eating meat,2,True
ca1edc15c837e28e,I am concerned about digestion difficulties,2,True
ca1edc15c837e28e,I am concerned about meat fat content,2,True
ca1edc15c837e28e,I eat salmon occasionally,2,True
ca1edc15c837e28e,I have financial limitations,2,True
ca1edc15c837e28e,I want to avoid hunger,2,True
ca1edc15c837e28e,My family stopped eating meat,2,True
ca1edc15c837e28e,I have access to meat alternatives,2,True
c7383a60cb3d5477,I eat meat regularly,2,True
c7383a60cb3d5477,I was raised vegetarian,2,True
c7383a60cb3d5477,I choose white meat over red meat sometimes,2,True
c7383a60cb3d5477,I want to be as healthy as possible,2,False
c7383a60cb3d5477,White meat is high in protein,2,True
c7383a60cb3d5477,My friends eat meat for convenience,2,True
761f1ce0efbbce9e,I eat red meat up to twice a week,2,True
761f1ce0efbbce9e,I eat poultry or fish two to three times weekly,2,True
761f1ce0efbbce9e,I often do not eat any meat,2,True
761f1ce0efbbce9e,I crave chicken sometimes,2,True
761f1ce0efbbce9e,I feel energized after eating a burger,2,True
761f1ce0efbbce9e,I eat fish to feel physically and mentally better,2,True
761f1ce0efbbce9e,I eat meat for iron and B12,2,False
761f1ce0efbbce9e,Doctor recommended eating meat during pregnancy,2,True
761f1ce0efbbce9e,I was vegetarian for 19 years,2,True
6db699e0a33315d4,Most dinners I cook include meat,2,True
6db699e0a33315d4,Meat makes meals tastier,2,True
6db699e0a33315d4,Meat makes meals easier to eat and enjoyable,2,True
6db699e0a33315d4,Household shares same meat-eating habits,2,True
6db699e0a33315d4,Meat goes well with foods like pasta or rice,2,True
6db699e0a33315d4,I considered eating less meat after documentaries,2,True
6db699e0a33315d4,I am concerned about food processing and pollution,2,True
6db699e0a33315d4,Meatless dinners are rare in my house,2,False
6db699e0a33315d4,I have limited money for other foods,2,True
05dc9cc1ea5a74bc,I enjoy eating steak,2,True
05dc9cc1ea5a74bc,I eat meat four to five days weekly,2,True
05dc9cc1ea5a74bc,I value variety in types of meat,2,True
05dc9cc1ea5a74bc,Meat is usually included in dinners,2,True
05dc9cc1ea5a74bc,I enjoy shared meals with others,2,True
05dc9cc1ea5a74bc,Friends or family sometimes restrict meat for health,2,True
05dc9cc1ea5a74bc,Some people avoid meat for dietary reasons,2,True
05dc9cc1ea5a74bc,I do not trust negative media about meat,2,True
05dc9cc1ea5a74bc,Community often eats meat together,2,True
05dc9cc1ea5a74bc,I want to enjoy meals regardless of health advice,2,True
7aa3b079e2dda8a1,I eat meat occasionally,2,True
7aa3b079e2dda8a1,I balance meat with plant-based meals,2,True
7aa3b079e2dda8a1,I am concerned about animal welfare,2,True
7aa3b079e2dda8a1,I want enough protein and nutrients,2,True
7aa3b079e2dda8a1,I am concerned about environmental impacts,2,True
7aa3b079e2dda8a1,I enjoy the taste of meat,2,True
7aa3b079e2dda8a1,Family traditions involve eating meat,2,True
7aa3b079e2dda8a1,Social gatherings often include meat,2,True
7aa3b079e2dda8a1,Friends reduce meat for ethical reasons,2,True
7aa3b079e2dda8a1,Friends reduce meat for environmental reasons,2,True
72148bfd1d0973af,I eat protein every day,2,True
72148bfd1d0973af,I enjoy eating beef and chicken,2,True
72148bfd1d0973af,I use dressings to enjoy white meat,2,True
72148bfd1d0973af,I balance meals with vegetables and salad,2,True
72148bfd1d0973af,I look for reduced price fresh meat,2,True
72148bfd1d0973af,I stock up on meat when discounted,2,True
bd14752573c3fbed,I eat meat at most meals,2,True
bd14752573c3fbed,I love the taste of meat,2,True
bd14752573c3fbed,My family likes to eat meat,2,True
bd14752573c3fbed,Meat is expensive,2,True
bd14752573c3fbed,I want to lose weight,2,True
bd14752573c3fbed,I am concerned about the environment,2,True
bd14752573c3fbed,I am concerned about animal welfare,2,True
bd14752573c3fbed,Non-meat alternatives are often expensive,2,True
bd14752573c3fbed,Changing family habits would be difficult,2,True
b8a1d8c350a12933,I eat meat three days a week,2,True
b8a1d8c350a12933,I avoid eating meat four days a week,2,True
b8a1d8c350a12933,I crave the taste of meat,2,True
b8a1d8c350a12933,I am concerned about animal welfare,2,True
b8a1d8c350a12933,I feel guilty eating animals,2,True
b8a1d8c350a12933,I seek meat flavoring without chemicals,2,True
b8a1d8c350a12933,My sons are concerned about environment,2,True
b8a1d8c350a12933,I encourage family to eat organic meat,2,True
5ae9064e5cbccf07,I eat meat four to five times weekly,2,True
5ae9064e5cbccf07,I want to get enough protein,2,True
5ae9064e5cbccf07,I eat fish and seafood twice a week,2,True
5ae9064e5cbccf07,I eat chicken two times a week,2,True
5ae9064e5cbccf07,I eat red meat two times a week,2,True
5ae9064e5cbccf07,Pork does not agree with my stomach,2,True
405ae83ad699f77e,I include meat in most meals,2,True
405ae83ad699f77e,I enjoy the taste of meat,2,True
405ae83ad699f77e,My family includes meat in their meals,2,True
405ae83ad699f77e,My friends include meat in their meals,2,True
405ae83ad699f77e,My social contacts enjoy the taste of meat,2,True
405ae83ad699f77e,Some social contacts have heart conditions,2,False
405ae83ad699f77e,Some social contacts have high cholesterol,2,False
405ae83ad699f77e,I would eat less meat if it was expensive,2,True
ebffac6e5df1cc08,I eat chicken regularly,2,True
ebffac6e5df1cc08,I choose meat as my protein source,2,True
ebffac6e5df1cc08,I prefer easy-to-cook meats,2,True
ebffac6e5df1cc08,I enjoy cooking with chicken,2,True
ebffac6e5df1cc08,I eat more beef in summer for grilling,2,True
ebffac6e5df1cc08,Eating meat is a traditional habit for me,2,True
ebffac6e5df1cc08,My friends and family eat meat regularly,2,True
ebffac6e5df1cc08,"Meals usually include beef, chicken, or burgers",2,True
ebffac6e5df1cc08,Traditional meals are common in my community,2,True
5d5930b9486b3aef,I limit how much meat I eat,2,False
5d5930b9486b3aef,I eat meat almost every day,2,False
5d5930b9486b3aef,I choose leaner cuts of meat,2,True
5d5930b9486b3aef,I have digestive issues with meat,2,False
5d5930b9486b3aef,I was advised to limit protein,2,True
5d5930b9486b3aef,I have high ferritin levels,2,True
5d5930b9486b3aef,I have dental problems,2,True
5d5930b9486b3aef,"Tender, soft meats are easier to eat",2,True
5d5930b9486b3aef,My family eats meat frequently,2,True
5d5930b9486b3aef,Meat is a staple in my culture,2,True
3adb7e8ae191bee6,I eat meat less than once a week,2,True
3adb7e8ae191bee6,I eat mostly chicken and fish when dining out,2,True
3adb7e8ae191bee6,I choose meat dishes for special occasions,2,True
3adb7e8ae191bee6,I eat out often for entertainment,2,True
3adb7e8ae191bee6,I am motivated by health concerns,2,True
3adb7e8ae191bee6,I am motivated by cost considerations,2,True
3adb7e8ae191bee6,My friends are concerned about cholesterol,2,True
3adb7e8ae191bee6,My friends are concerned about weight,2,True
3adb7e8ae191bee6,I eat more protein that is non-meat,2,True
e16f233f154de5f7,I want to eat less meat,2,True
e16f233f154de5f7,I eat beef about twice a week,2,True
e16f233f154de5f7,Some days I eat vegetarian meals,2,True
e16f233f154de5f7,I think eating less meat helps the environment,2,True
e16f233f154de5f7,I am concerned about animal welfare,2,True
e16f233f154de5f7,My son and daughter-in-law eat mostly meat,2,True
e16f233f154de5f7,I cook separately if not wanting meat,2,True
e16f233f154de5f7,I am concerned about cholesterol,2,True
ec02d5c2a65d3fd2,I eat chicken and turkey,2,True
ec02d5c2a65d3fd2,I eat meat for protein,2,True
ec02d5c2a65d3fd2,I have a hard time getting enough protein,2,True
ec02d5c2a65d3fd2,I avoid beef and pork,2,True
ec02d5c2a65d3fd2,I dislike the taste of beef and pork,2,True
ec02d5c2a65d3fd2,I have health concerns about beef and pork,2,True
ec02d5c2a65d3fd2,I care about environmental impact,2,True
ec02d5c2a65d3fd2,My family eats a variety of meats,2,True
ec02d5c2a65d3fd2,My family accommodates my meat preferences,2,True
68eaac889f651fe0,I feel a meal is incomplete without meat,2,True
68eaac889f651fe0,I buy meat most nights,2,True
68eaac889f651fe0,Rising meat prices,2,False
68eaac889f651fe0,I have a deep desire for meat,2,True
68eaac889f651fe0,My daughter also loves meat,2,True
68eaac889f651fe0,Well-cooked meat increases enjoyment,2,True
68eaac889f651fe0,Social contacts enjoy my well-cooked meat,2,True
68eaac889f651fe0,Meat filled with synthetic chemicals,2,False
04311d2ad745c4c6,I balance meat and vegetarian products,2,True
04311d2ad745c4c6,"I eat chicken, turkey, fish, or beef daily",2,True
04311d2ad745c4c6,I believe my body needs meat,2,True
04311d2ad745c4c6,I eat meat for protein,2,True
04311d2ad745c4c6,I enjoy eating meat,2,True
04311d2ad745c4c6,I need nutrients like iron from meat,2,True
04311d2ad745c4c6,I include plant-based meals for health,2,True
04311d2ad745c4c6,I find plant-based meals easy and light,2,True
6d94ac5f05b3776e,I avoid eating red meats,2,True
6d94ac5f05b3776e,I mostly eat chicken or turkey,2,True
6d94ac5f05b3776e,I have acid reflux,2,True
6d94ac5f05b3776e,I avoid greasy meats,2,True
6d94ac5f05b3776e,I am concerned about my health,2,True
6d94ac5f05b3776e,My family loves to eat meat,2,True
6d94ac5f05b3776e,Taste motivates my family to eat meat,2,True
6d94ac5f05b3776e,My family sometimes limits beef for health,2,True
6d94ac5f05b3776e,I am concerned about environmental impact,2,True
3d1ddc23b606b8c8,I eat meat almost every day,2,True
3d1ddc23b606b8c8,I like the taste of meat,2,False
3d1ddc23b606b8c8,I cook meat for my husband,2,True
3d1ddc23b606b8c8,My husband likes eating meat,2,True
3d1ddc23b606b8c8,All my family eats meat,2,True
3d1ddc23b606b8c8,All my friends eat meat,2,True
3d1ddc23b606b8c8,I am concerned about harming animals,2,True
3d1ddc23b606b8c8,God permits eating animals in Genesis,2,True
25d9c5f16c668c52,I eat meat for most meals,2,True
25d9c5f16c668c52,I like the taste of meat,2,True
25d9c5f16c668c52,Eating meat is a long-standing habit,2,True
25d9c5f16c668c52,Everyone around me eats meat regularly,2,True
25d9c5f16c668c52,I am open to reducing meat consumption,2,True
25d9c5f16c668c52,I have doubts about meat's climate impact,2,True
87e1dbf2ddd33fb1,I think about my meat consumption,2,True
87e1dbf2ddd33fb1,I feel meat is essential to my meals,2,True
87e1dbf2ddd33fb1,I have eaten meat for a long time,2,True
87e1dbf2ddd33fb1,I avoid pork,2,True
87e1dbf2ddd33fb1,Meat presentation is important to me,2,True
87e1dbf2ddd33fb1,Meat versatility motivates my choices,2,True
87e1dbf2ddd33fb1,Suspicious smell or appearance discourages me,2,True
87e1dbf2ddd33fb1,Health concerns influence my meat intake,2,True
87e1dbf2ddd33fb1,Social contacts influence me to limit meat,2,True
edc04ff5e481112b,I eat meat almost every day,2,True
edc04ff5e481112b,I like the taste of meat,2,True
edc04ff5e481112b,I find meat healthy and nutritious,2,True
edc04ff5e481112b,Eating cheese or eggs reduces my meat intake,2,True
edc04ff5e481112b,Non-meat high protein meals reduce meat intake,2,True
edc04ff5e481112b,I am more open to occasional vegetarian meals,2,True
edc04ff5e481112b,Concern for nutrient density increases meat intake,2,True
edc04ff5e481112b,Family history of diabetes influences carb intake,2,True
edc04ff5e481112b,Physical activity increases protein and meat intake,2,True
edc04ff5e481112b,Attempt to eat more seafood reduces meat intake,2,True
f59ad690cbd0e6c3,I have reduced red meat to once every other week,2,True
f59ad690cbd0e6c3,I have reduced white meat to twice a week,2,True
f59ad690cbd0e6c3,I am hoping to cut out red meat completely,2,True
f59ad690cbd0e6c3,I am concerned about my health,2,True
f59ad690cbd0e6c3,I am concerned about animal welfare,2,True
f59ad690cbd0e6c3,I believe factory farming is cruel,2,True
f59ad690cbd0e6c3,I have more energy after reducing meat,2,True
b8eba67020022d75,I eat beef three to four times weekly,2,True
b8eba67020022d75,I eat chicken and fish,2,True
b8eba67020022d75,I try to keep a balanced diet,2,True
b8eba67020022d75,I have general health concerns,2,True
b8eba67020022d75,I want to reduce cholesterol,2,True
b8eba67020022d75,Convenience influences what I eat,2,True
b8eba67020022d75,Cost influences my food choices,2,True
b8eba67020022d75,Reading about Tesla's diet influenced me,2,True
b8eba67020022d75,Most people I know eat meat,2,True
fe0757521e1d3e76,"I prefer chicken, beef, and bacon",2,True
fe0757521e1d3e76,I dislike strong meaty flavors,2,True
fe0757521e1d3e76,I have reduced interest in eating meat,2,True
fe0757521e1d3e76,I am concerned about climate impact,2,True
fe0757521e1d3e76,My family eats all types of meat,2,True
fe0757521e1d3e76,My sibling is vegan,2,True
fe0757521e1d3e76,I am concerned about fake meat products,2,True
fe0757521e1d3e76,My friends do not restrict meat,2,True
673d057ee91b91d4,I eat meat at every meal,2,True
673d057ee91b91d4,Eating meat makes me feel better,2,True
673d057ee91b91d4,I try to eat low carb,2,True
673d057ee91b91d4,Eating carbs makes me feel unwell,2,True
673d057ee91b91d4,Eating meat reduces my inflammation,2,True
673d057ee91b91d4,Eating vegetarian was expensive for me,2,True
673d057ee91b91d4,Most people I know eat meat,2,True
673d057ee91b91d4,Eating meat feels natural to me,2,True
673d057ee91b91d4,High stress increases my carb intake,2,True
30f98abadffddf8e,I eat meat at every meal,2,True
30f98abadffddf8e,I enjoy the taste of meat,2,True
30f98abadffddf8e,I want foods high in protein,2,True
30f98abadffddf8e,Everyone I know eats meat,2,True
30f98abadffddf8e,I have never known vegetarians personally,2,True
8371a2887ae72076,I love the taste of meat,2,False
8371a2887ae72076,I enjoy the texture of fried meat,2,True
8371a2887ae72076,I prefer beef and pork,2,True
8371a2887ae72076,I eat fried chicken and fried fish,2,True
8371a2887ae72076,I have financial limitations,2,True
8371a2887ae72076,I have thought about veganism or vegetarianism,2,True
8371a2887ae72076,Meat meals symbolize family and community,2,True
8371a2887ae72076,My family shared traditional meat meals,2,True
9fc1c0064ceb93cd,I prepare meat for my family most nights,2,True
9fc1c0064ceb93cd,Meat fills my family up faster,2,True
9fc1c0064ceb93cd,I started having meat-free nights,2,True
9fc1c0064ceb93cd,Meat is expensive at every meal,2,True
9fc1c0064ceb93cd,Most people around me eat meat daily,2,True
9fc1c0064ceb93cd,I think we are meant to eat meat,2,True
cb4fa8f65ecfa814,I am reducing meat consumption,2,True
cb4fa8f65ecfa814,I am motivated by sustainability concerns,2,True
cb4fa8f65ecfa814,I eat more fish instead of meat,2,True
cb4fa8f65ecfa814,I eat beans and potatoes,2,True
cb4fa8f65ecfa814,I feel fish is healthier than red meat,2,True
cb4fa8f65ecfa814,Meat is the focal point of big meals,2,True
cb4fa8f65ecfa814,I am used to eating meat at meals,2,True
cb4fa8f65ecfa814,I am open to meat alternatives,2,True
ac2d736537b2aa39,I enjoy the taste of meat,2,True
ac2d736537b2aa39,I want to get more protein,2,True
ac2d736537b2aa39,I eat meat when it is available,2,True
ac2d736537b2aa39,Eating meat is a family tradition,2,True
ac2d736537b2aa39,I am concerned about animal welfare,2,True
ac2d736537b2aa39,I avoid meat raised with cruelty,2,True
ac2d736537b2aa39,Vegetarian and vegan friends prompt reflection,2,True
b2db432aa5f7dbbc,I eat chicken and fish,2,True
b2db432aa5f7dbbc,I cut out red meat,2,True
b2db432aa5f7dbbc,I want to be healthier,2,True
b2db432aa5f7dbbc,I am concerned about animal cruelty,2,True
b2db432aa5f7dbbc,I want to reduce cholesterol,2,True
b2db432aa5f7dbbc,I want to reduce carbohydrates,2,True
b2db432aa5f7dbbc,I avoid animal antibiotics and hormones,2,True
b2db432aa5f7dbbc,I consume more plant-based foods,2,True
b2db432aa5f7dbbc,My partner eats less meat now,2,True
b2db432aa5f7dbbc,I am concerned about climate change,2,True
9cb164abacf3625b,I eat meat a few times weekly,2,True
9cb164abacf3625b,I often choose vegetarian options,2,True
9cb164abacf3625b,Convenience motivates my food choices,2,True
9cb164abacf3625b,Cheaper meals motivate vegetarian choices,2,True
9cb164abacf3625b,I crave filling meat-based dishes sometimes,2,True
9cb164abacf3625b,My family eats meat traditionally,2,True
9cb164abacf3625b,Friends avoid meat for animal welfare reasons,2,True
9cb164abacf3625b,I am concerned about animal welfare,2,True
9cb164abacf3625b,I worry about meat’s environmental impact,2,True
9cb164abacf3625b,Ethically-sourced meat is often too expensive,2,True
97f6aaf7d17e1706,I love eating meat,2,True
97f6aaf7d17e1706,I eat pork and chicken regularly,2,True
97f6aaf7d17e1706,I buy meat at the store,2,True
97f6aaf7d17e1706,Meat price influences my choices,2,True
97f6aaf7d17e1706,I have not considered reducing meat,2,True
97f6aaf7d17e1706,My family prefers beef more than I do,2,True
97f6aaf7d17e1706,I prefer pork and chicken over beef,2,True
97f6aaf7d17e1706,I rarely discuss meat-eating habits socially,2,True
153e1235a7bc0b55,I rotate meat dinners each week,2,False
153e1235a7bc0b55,My breakfasts and lunches are plant based,2,True
153e1235a7bc0b55,I like variety in my diet,2,True
153e1235a7bc0b55,I care about the environment,2,True
153e1235a7bc0b55,My housemate and I have similar tastes,2,True
153e1235a7bc0b55,Traditional meals include ham or turkey,2,True
153e1235a7bc0b55,I eat more yams during holiday season,2,True
153e1235a7bc0b55,Cravings lead to eating more meat,2,True
24e9f4a8dba444ba,I eat meat with most meals,2,True
24e9f4a8dba444ba,I was raised eating meat,2,True
24e9f4a8dba444ba,Meat tastes good to me,2,True
24e9f4a8dba444ba,Eating meat feels normal to me,2,True
24e9f4a8dba444ba,People around me eat meat similarly,2,True
24e9f4a8dba444ba,I dislike how animals are treated,2,True
c32a7e5368c4de97,I eat meat every day,2,True
c32a7e5368c4de97,I love the taste of meat,2,True
c32a7e5368c4de97,Meat has appealing texture and seasoning,2,True
c32a7e5368c4de97,My family eats meat frequently,2,True
c32a7e5368c4de97,I ignore advice from vegetarians and vegans,2,True
c32a7e5368c4de97,I sometimes substitute turkey for beef,2,True
c32a7e5368c4de97,I want to eat more fish,2,True
c32a7e5368c4de97,Cheap meat products are widely available,2,True
4dc0b760b47b9e68,I eat meat 2-4 times a week,2,True
4dc0b760b47b9e68,I eat small meat portions,2,True
4dc0b760b47b9e68,I want enough protein,2,True
4dc0b760b47b9e68,I want enough iron,2,True
4dc0b760b47b9e68,I am concerned about environmental impact,2,True
4dc0b760b47b9e68,I am influenced by vegan friends,2,True
4dc0b760b47b9e68,I am concerned about animal welfare,2,True
2c779c0028c91422,I love to prepare and cook meat,2,True
2c779c0028c91422,"I enjoy eating beef, pork, chicken, seafood",2,True
2c779c0028c91422,I want to consume a lot of protein,2,True
2c779c0028c91422,I prefer protein from whole foods,2,True
2c779c0028c91422,Eating meat feels more natural to me,2,True
2c779c0028c91422,Meat is a big part of my culture,2,True
2c779c0028c91422,My family consumes lots of meat,2,True
2c779c0028c91422,We share meat-centered meals at gatherings,2,True
2c779c0028c91422,High meat prices reduce what I buy,2,True
2c779c0028c91422,Limited meat availability affects my choices,2,True
7cf1b08e24b10350,I eat one large meal daily,2,True
7cf1b08e24b10350,I include meat in most meals,2,True
7cf1b08e24b10350,I love the taste of meat,2,True
7cf1b08e24b10350,I enjoy the fat and gristle in meat,2,True
7cf1b08e24b10350,I prefer traditional pork bacon,2,True
7cf1b08e24b10350,I grew up in a hunting family,2,True
7cf1b08e24b10350,I was exposed to many meat types growing up,2,True
7cf1b08e24b10350,I believe meat should be in every diet,2,False
7cf1b08e24b10350,I am concerned about meat supply sustainability,2,True
54b98e8a7620dd67,I eat more chicken and fish,2,True
54b98e8a7620dd67,I eat less red meat,2,True
54b98e8a7620dd67,I am health conscious,2,True
54b98e8a7620dd67,I want to live longer,2,True
54b98e8a7620dd67,Family and friends eat less red meat,2,True
54b98e8a7620dd67,My health focus has increased with age,2,True
62db37d23852862b,I eat meat almost every day,2,True
62db37d23852862b,I enjoy the taste of meat,2,True
62db37d23852862b,I value the texture of meat,2,True
62db37d23852862b,I dislike vegetables,2,True
62db37d23852862b,I need a source of protein,2,True
62db37d23852862b,I have reduced meat per meal,2,True
62db37d23852862b,I am environmentally conscious,2,True
62db37d23852862b,I have cut back on beef,2,True
62db37d23852862b,My wife is environmentally conscious,2,True
62db37d23852862b,I eat tofu as alternate protein,2,True
44bb0706ca255d7e,I have cut down on meat,2,True
44bb0706ca255d7e,I dislike the taste of some meats,2,True
44bb0706ca255d7e,Red meat makes my ankles swell,2,True
44bb0706ca255d7e,I still eat fish and chicken,2,True
44bb0706ca255d7e,I eat pork a couple times a month,2,True
44bb0706ca255d7e,I eat beef substitutes regularly,2,True
44bb0706ca255d7e,I prefer pea-based substitutes,2,True
abe8e3027db90040,I eat meat almost every day,2,True
abe8e3027db90040,I have financial limitations,2,True
abe8e3027db90040,I am motivated by health reasons,2,True
abe8e3027db90040,I am motivated to maintain a healthy weight,2,True
abe8e3027db90040,I am motivated to have more energy,2,True
abe8e3027db90040,I save vegan recipes,2,True
abe8e3027db90040,Most family and friends eat meat,2,True
abe8e3027db90040,Some friends and family avoid meat for health,2,True
6e8cf4836e13dd9d,I eat a lot of meat daily,2,True
6e8cf4836e13dd9d,I want to get enough protein,2,True
6e8cf4836e13dd9d,I work out frequently,2,True
6e8cf4836e13dd9d,I do not eat pork,2,True
6e8cf4836e13dd9d,Religious reasons influence my meat choices,2,True
6e8cf4836e13dd9d,I have not found suitable non-meat protein,2,True
6e8cf4836e13dd9d,Meat alternatives are too high in carbs or fat,2,True
6e8cf4836e13dd9d,My family is reducing meat for health,2,True
6e8cf4836e13dd9d,Family finds meat heavy or hard to digest,2,True
6e8cf4836e13dd9d,I am searching for meat alternatives,2,True
41f4d247212a91b7,I eat beef regularly,2,True
41f4d247212a91b7,I produce my own beef,2,True
41f4d247212a91b7,Meat is convenient,2,True
41f4d247212a91b7,Meat is filling,2,True
41f4d247212a91b7,Meat provides vitamins and protein,2,True
41f4d247212a91b7,Most family members eat beef regularly,2,True
41f4d247212a91b7,Long family history of eating meat,2,True
41f4d247212a91b7,Environmental concerns about eating beef are minimal,2,True
f7e046c06d20f5f6,I have cut back on meat,2,True
f7e046c06d20f5f6,I eat a lot of fish,2,True
f7e046c06d20f5f6,I eat a lot of chicken,2,True
f7e046c06d20f5f6,I eat mushrooms as a meat substitute,2,True
f7e046c06d20f5f6,I am concerned about environmental impact,2,True
f7e046c06d20f5f6,My wife prefers fish and chicken,2,True
f7e046c06d20f5f6,My community eats little red meat,2,True
f7e046c06d20f5f6,My community has good vegetarian options,2,True
f7e046c06d20f5f6,I seek natural and organic foods,2,True
f7e046c06d20f5f6,I need protein for endurance sports,2,True
ad62d2edd2e18b97,I like the taste of meat,2,True
ad62d2edd2e18b97,I eat meat in almost every meal,2,True
ad62d2edd2e18b97,I have reduced my beef consumption,2,True
ad62d2edd2e18b97,I am concerned about climate change,2,True
ad62d2edd2e18b97,I eat at home more often,2,True
ad62d2edd2e18b97,I enjoy eating sushi,2,True
ad62d2edd2e18b97,I like variety in my food,2,True
ad62d2edd2e18b97,A friend discourages eating beef,2,True
ad62d2edd2e18b97,A friend is concerned about animal suffering,2,True
7c0d0af95f8b1f08,I eat meat daily,2,True
7c0d0af95f8b1f08,I prefer poultry,2,False
7c0d0af95f8b1f08,I enjoy the taste of meat,2,True
7c0d0af95f8b1f08,Family habits encourage meat eating,2,True
7c0d0af95f8b1f08,Meat is filling,2,True
7c0d0af95f8b1f08,I am the main cook at home,2,True
7c0d0af95f8b1f08,Household members want meat for protein,2,True
7c0d0af95f8b1f08,Family members like the taste of meat,2,True
7c0d0af95f8b1f08,I occasionally make meat-free meals,2,True
7c0d0af95f8b1f08,Speed and ingredient availability affect meat-free meals,2,True
7c0d0af95f8b1f08,We raise chickens for eggs and meat,2,True
436f8fdfd9f19736,I eat meat regularly,2,True
436f8fdfd9f19736,Eating meat feels normal to me,2,True
436f8fdfd9f19736,I believe meat is necessary for health,2,True
436f8fdfd9f19736,My family eats meat,2,True
436f8fdfd9f19736,My friends eat meat,2,True
436f8fdfd9f19736,I avoid lab-grown and 3D-printed meat,2,True
436f8fdfd9f19736,I seek USDA Organic and grass-fed meat,2,True
436f8fdfd9f19736,I rarely eat pork,2,True
436f8fdfd9f19736,I am concerned about altered meat products,2,True
79908652a256d33e,I avoid red meat during the week,2,True
79908652a256d33e,I eat very little processed meat,2,True
79908652a256d33e,I care about my health,2,True
79908652a256d33e,I care about the environment,2,True
79908652a256d33e,I care about animal welfare,2,True
79908652a256d33e,I am more conscious about my diet,2,False
79908652a256d33e,My family ate healthy growing up,2,True
79908652a256d33e,My family avoided processed foods,2,True
79908652a256d33e,My parents rarely ate red meat,2,True
ba0ae2459e448093,I eliminated red meat from my diet,2,True
ba0ae2459e448093,"I enjoy eating chicken, turkey, pork, and fish",2,True
ba0ae2459e448093,I have had colon cancer,2,True
ba0ae2459e448093,I believe red meat is hard to digest,2,True
ba0ae2459e448093,I am concerned about the environmental impact of beef,2,True
ba0ae2459e448093,I am motivated by health concerns,2,True
ba0ae2459e448093,I avoid big portions of meat,2,True
ba0ae2459e448093,My wife eats the same as I do,2,True
ba0ae2459e448093,My wife has digestion issues,2,True
5d841d10765ae730,I eat meat at almost every meal,2,True
5d841d10765ae730,I enjoy the taste of meat,2,True
5d841d10765ae730,Meat helps me gain weight,2,True
